search_id,user_id,metro_area,search_date,event_date,venue_type,capacity_needed,max_price,search_resulted_in_booking
24734,1089,Miami,2024-11-26,2024-12-17,workshop_space,22,148.1778839204638,False
24735,350,Austin,2024-11-26,2024-11-27,event_space,36,186.5902518024862,False
24736,1716,New York,2024-11-26,2024-12-15,photo_studio,21,227.46760975993877,False
24737,823,New York,2024-11-26,2024-12-12,event_space,35,298.03435961975964,False
24738,1355,New York,2024-11-26,2024-12-09,workshop_space,35,287.71429221920357,False
24739,1658,Chicago,2024-11-26,2024-12-07,photo_studio,9,144.101341791418,False
24740,1339,Miami,2024-11-26,2024-12-11,meeting_room,7,194.90831136721516,False
24741,1814,New York,2024-11-26,2024-12-23,meeting_room,9,325.74023737104324,True
24742,911,San Francisco,2024-11-26,2024-12-07,rooftop,49,279.71521268625605,True
24743,668,Miami,2024-11-26,2024-12-04,photo_studio,13,160.52756738573584,False
24744,979,Chicago,2024-11-26,2024-12-15,photo_studio,12,102.78022016494018,False
24745,482,Chicago,2024-11-26,2024-12-09,meeting_room,6,99.9017888495882,True
24746,338,New York,2024-11-26,2024-12-20,meeting_room,13,215.00211457425334,True
24747,1707,Los Angeles,2024-11-26,2024-12-15,event_space,57,184.1996400136427,False
24748,501,Los Angeles,2024-11-26,2024-12-07,workshop_space,30,178.27255896655095,True
24749,321,Chicago,2024-11-26,2024-12-19,photo_studio,9,116.70565196550295,True
24750,1227,San Francisco,2024-11-26,2024-11-29,event_space,50,248.52608390880263,False
24751,694,Chicago,2024-11-26,2024-12-22,event_space,72,76.17520370617376,False
24752,460,Chicago,2024-11-26,2024-12-26,photo_studio,13,124.82736336226981,False
24753,561,Miami,2024-11-26,2024-12-02,photo_studio,16,165.50798570822423,False
24754,1007,San Francisco,2024-11-26,2024-12-01,meeting_room,11,182.47434817900182,False
24755,496,New York,2024-11-26,2024-12-24,event_space,57,260.72408627323887,True
24756,1710,Austin,2024-11-26,2024-12-06,workshop_space,38,109.18802373969952,True
24757,724,New York,2024-11-26,2024-12-05,meeting_room,8,177.69008970076038,True
24758,1140,Austin,2024-11-26,2024-12-10,event_space,50,80.42511178740227,False
24759,577,Chicago,2024-11-26,2024-11-28,event_space,54,126.66766940650467,False
24760,664,Miami,2024-11-26,2024-12-25,meeting_room,14,190.68926293052883,False
24761,1488,San Francisco,2024-11-26,2024-12-13,event_space,63,208.14068952547902,True
24762,970,Chicago,2024-11-26,2024-12-07,photo_studio,16,104.7010685948395,False
24763,924,Austin,2024-11-26,2024-11-29,meeting_room,9,85.63972175481831,False
24764,378,San Francisco,2024-11-26,2024-12-22,event_space,30,177.25054096972573,True
24765,476,New York,2024-11-26,2024-12-15,event_space,25,256.95091180094033,False
24766,763,New York,2024-11-26,2024-12-17,photo_studio,12,386.1027830761167,True
24767,747,New York,2024-11-26,2024-12-05,workshop_space,25,205.75161615523,False
24768,882,New York,2024-11-26,2024-12-07,workshop_space,27,361.324360139775,True
24769,444,Austin,2024-11-26,2024-12-02,event_space,50,85.12307511086833,False
24770,1744,New York,2024-11-26,2024-12-17,meeting_room,9,280.31846577248285,True
24771,889,Los Angeles,2024-11-26,2024-12-11,rooftop,109,232.71578526131495,True
24772,534,Miami,2024-11-26,2024-12-19,workshop_space,37,109.56287560425622,False
24773,517,Miami,2024-11-26,2024-12-20,event_space,29,108.61321113913155,False
24774,1617,Chicago,2024-11-26,2024-11-29,meeting_room,5,120.16274584491299,False
24775,936,Chicago,2024-11-26,2024-12-18,meeting_room,7,99.35488997768728,True
24776,1758,New York,2024-11-26,2024-12-10,photo_studio,21,326.8120597374186,False
24777,377,San Francisco,2024-11-26,2024-12-07,photo_studio,15,147.60093291043748,False
24778,683,Austin,2024-11-26,2024-12-21,meeting_room,13,193.3330356141972,True
24779,330,San Francisco,2024-11-26,2024-11-28,meeting_room,14,235.91031700134337,False
24780,1307,Miami,2024-11-26,2024-12-03,rooftop,64,137.24469015922577,False
24781,771,Austin,2024-11-26,2024-12-16,photo_studio,17,140.28422355562503,False
24782,1682,Chicago,2024-11-26,2024-12-13,photo_studio,7,156.51209796863552,False
24783,652,Los Angeles,2024-11-26,2024-12-22,workshop_space,28,170.4030168203655,False
24784,760,San Francisco,2024-11-26,2024-12-07,workshop_space,23,187.55752361046913,False
24785,1030,San Francisco,2024-11-26,2024-12-02,meeting_room,12,203.81315036485432,False
24786,862,San Francisco,2024-11-26,2024-12-26,photo_studio,10,157.88781492579295,False
24787,1272,Los Angeles,2024-11-26,2024-12-07,meeting_room,12,151.67488598115204,False
24788,775,Austin,2024-11-26,2024-12-10,meeting_room,6,84.67365658622249,False
24789,1830,San Francisco,2024-11-26,2024-12-05,meeting_room,8,164.7965875229016,True
24790,912,Austin,2024-11-26,2024-11-30,photo_studio,11,186.24202653703995,False
24791,1669,Austin,2024-11-26,2024-12-13,event_space,70,83.12536100167952,False
24792,1158,Los Angeles,2024-11-26,2024-12-17,event_space,62,215.23538666584898,False
24793,531,Chicago,2024-11-26,2024-12-04,photo_studio,21,167.66399650433115,True
24794,965,San Francisco,2024-11-26,2024-11-27,meeting_room,11,265.1751340543426,True
24795,1085,Los Angeles,2024-11-26,2024-12-01,event_space,37,102.66372108070753,False
24796,1763,Miami,2024-11-26,2024-12-03,photo_studio,20,121.64936767674695,False
24797,442,Miami,2024-11-26,2024-12-05,meeting_room,7,106.21941386189006,False
24798,1157,Los Angeles,2024-11-26,2024-12-01,workshop_space,28,167.31727678814843,False
24799,1566,New York,2024-11-26,2024-12-14,photo_studio,14,225.2664031730382,False
24800,429,New York,2024-11-26,2024-12-03,event_space,43,353.49858928388767,True
24801,509,Chicago,2024-11-26,2024-12-24,event_space,48,134.59497389429262,False
24802,458,Chicago,2024-11-26,2024-12-16,rooftop,39,149.91881047674312,True
24803,895,Chicago,2024-11-26,2024-12-17,workshop_space,18,147.04095025513388,True
24804,1464,Chicago,2024-11-26,2024-12-12,meeting_room,8,162.53458021232012,False
24805,474,Miami,2024-11-26,2024-12-24,meeting_room,7,152.08006741811607,True
24806,1177,Miami,2024-11-26,2024-12-02,meeting_room,14,129.58979395206177,True
24807,1121,San Francisco,2024-11-26,2024-12-06,meeting_room,12,214.32642854949805,False
24808,1088,Miami,2024-11-27,2024-12-18,workshop_space,35,180.37043082696036,False
24809,1221,Chicago,2024-11-27,2024-12-06,workshop_space,31,147.22916576264714,False
24810,1835,Los Angeles,2024-11-27,2024-12-09,rooftop,105,205.82333917363846,False
24811,1453,Los Angeles,2024-11-27,2024-12-08,rooftop,93,99.39516463839645,False
24812,1829,Chicago,2024-11-27,2024-12-23,photo_studio,10,132.52618511360166,False
24813,1748,Chicago,2024-11-27,2024-12-02,meeting_room,6,111.89030651651511,False
24814,1336,Chicago,2024-11-27,2024-12-26,rooftop,68,80.05603240500383,False
24815,1218,New York,2024-11-27,2024-12-21,event_space,28,331.63752301193165,True
24816,849,Chicago,2024-11-27,2024-12-19,photo_studio,22,131.48339513849865,True
24817,1787,Austin,2024-11-27,2024-12-07,event_space,33,134.25289156927445,False
24818,1265,San Francisco,2024-11-27,2024-12-02,workshop_space,30,226.23777674373545,True
24819,1659,New York,2024-11-27,2024-12-07,workshop_space,37,166.59753640482214,False
24820,1846,Miami,2024-11-27,2024-12-18,meeting_room,8,120.14711480607976,False
24821,1844,Los Angeles,2024-11-27,2024-12-10,photo_studio,11,187.76028502455958,True
24822,1256,Los Angeles,2024-11-27,2024-12-25,meeting_room,5,215.35329271493137,True
24823,1516,Austin,2024-11-27,2024-12-05,photo_studio,13,183.081408782243,False
24824,1111,San Francisco,2024-11-27,2024-12-02,event_space,42,239.4866345195799,False
24825,1654,New York,2024-11-27,2024-12-12,event_space,65,295.1885596616197,False
24826,1647,New York,2024-11-27,2024-12-02,meeting_room,9,347.14592648128473,False
24827,330,Los Angeles,2024-11-27,2024-12-20,event_space,39,115.14169007497944,False
24828,1763,Chicago,2024-11-27,2024-12-09,meeting_room,10,96.566554086478,True
24829,1860,Los Angeles,2024-11-27,2024-12-06,meeting_room,11,140.90779773319633,False
24830,340,New York,2024-11-27,2024-12-13,meeting_room,12,233.23776650669186,False
24831,703,New York,2024-11-27,2024-11-30,event_space,70,393.53566713515283,False
24832,1015,Austin,2024-11-27,2024-12-11,meeting_room,5,157.2109222164628,True
24833,566,Chicago,2024-11-27,2024-12-09,workshop_space,27,166.93517480713166,False
24834,796,New York,2024-11-27,2024-12-20,photo_studio,8,268.42860943324735,False
24835,1040,Chicago,2024-11-27,2024-12-07,event_space,50,107.9192688297021,True
24836,1481,New York,2024-11-27,2024-12-02,event_space,63,225.82533099017957,True
24837,1011,Los Angeles,2024-11-27,2024-12-04,workshop_space,18,104.58714057770656,True
24838,900,Austin,2024-11-27,2024-12-18,meeting_room,13,100.49250530967164,False
24839,817,Austin,2024-11-27,2024-12-18,event_space,70,165.37063094175207,True
24840,368,Los Angeles,2024-11-27,2024-12-19,meeting_room,7,130.29670299508507,True
24841,376,Miami,2024-11-27,2024-12-16,workshop_space,17,140.6644614102965,True
24842,334,Chicago,2024-11-27,2024-12-24,event_space,45,134.04208753315936,True
24843,1522,San Francisco,2024-11-27,2024-12-09,meeting_room,14,276.5935074355856,False
24844,474,Miami,2024-11-27,2024-12-09,workshop_space,26,118.54066632342018,False
24845,1512,Los Angeles,2024-11-27,2024-12-03,photo_studio,9,180.3289853583303,False
24846,1441,Chicago,2024-11-27,2024-12-04,meeting_room,12,80.24548153217724,False
24847,1519,Austin,2024-11-27,2024-12-13,photo_studio,17,114.4230783305077,False
24848,1439,New York,2024-11-27,2024-12-08,photo_studio,9,345.1554486796554,False
24849,631,Los Angeles,2024-11-27,2024-12-18,meeting_room,12,232.65613055166594,False
24850,545,New York,2024-11-27,2024-12-02,workshop_space,39,190.32699538650516,False
24851,1138,Miami,2024-11-27,2024-12-12,photo_studio,22,162.8771260721761,False
24852,610,Los Angeles,2024-11-27,2024-12-06,meeting_room,7,98.8350903367259,False
24853,858,Chicago,2024-11-27,2024-12-17,meeting_room,11,133.17362711732534,True
24854,1449,New York,2024-11-27,2024-12-27,meeting_room,11,381.14175619221817,False
24855,1434,Chicago,2024-11-27,2024-12-14,meeting_room,13,84.9616520104247,False
24856,705,Chicago,2024-11-27,2024-12-16,meeting_room,12,163.816003605144,False
24857,1245,Austin,2024-11-27,2024-12-17,photo_studio,20,155.04256871878863,False
24858,1693,Los Angeles,2024-11-27,2024-12-24,event_space,31,193.4729481769341,True
24859,358,Austin,2024-11-27,2024-11-30,meeting_room,6,97.35907155541341,False
24860,1663,Los Angeles,2024-11-27,2024-12-07,workshop_space,31,124.26036311273658,False
24861,1046,Los Angeles,2024-11-27,2024-12-14,meeting_room,10,150.0835629886113,True
24862,1400,San Francisco,2024-11-27,2024-12-13,event_space,43,200.28097757955936,False
24863,1178,San Francisco,2024-11-27,2024-12-20,photo_studio,13,180.20792980125972,False
24864,692,Chicago,2024-11-27,2024-12-20,event_space,70,107.90766434740532,True
24865,1720,New York,2024-11-27,2024-12-11,event_space,65,298.60764396169833,True
24866,1368,Austin,2024-11-27,2024-12-22,meeting_room,8,173.36414432475692,True
24867,1373,Miami,2024-11-27,2024-12-09,workshop_space,36,137.02721843253548,True
24868,1047,San Francisco,2024-11-27,2024-12-22,event_space,38,262.3753672173788,True
24869,1854,Austin,2024-11-27,2024-12-11,meeting_room,6,113.78857992514257,True
24870,1448,Miami,2024-11-27,2024-12-04,photo_studio,13,139.71763846418335,False
24871,1153,San Francisco,2024-11-27,2024-12-15,meeting_room,8,296.84964995172504,True
24872,489,Austin,2024-11-27,2024-12-19,event_space,53,89.4209909927362,False
24873,1454,San Francisco,2024-11-27,2024-12-03,workshop_space,31,146.9870335431883,True
24874,317,Los Angeles,2024-11-27,2024-12-20,photo_studio,17,113.02213321424817,False
24875,1035,San Francisco,2024-11-27,2024-12-04,photo_studio,11,270.5363932111856,True
24876,1101,New York,2024-11-27,2024-12-14,workshop_space,24,288.57331917674634,False
24877,1521,Los Angeles,2024-11-27,2024-11-30,event_space,43,223.51617720335824,True
24878,342,Chicago,2024-11-27,2024-12-27,photo_studio,9,82.91305368938137,False
24879,421,Austin,2024-11-27,2024-12-18,rooftop,92,166.17275852463126,False
24880,1061,Miami,2024-11-27,2024-12-12,photo_studio,15,207.6559622913544,True
24881,1263,Miami,2024-11-27,2024-11-28,meeting_room,12,140.3638697867235,False
24882,1226,Miami,2024-11-27,2024-12-25,workshop_space,30,173.0165776102364,True
24883,452,Los Angeles,2024-11-27,2024-11-30,meeting_room,10,194.07387905435888,True
24884,1537,New York,2024-11-27,2024-12-22,meeting_room,8,329.3521347209108,False
24885,1243,Los Angeles,2024-11-27,2024-12-24,meeting_room,12,145.0025258860852,False
24886,347,Chicago,2024-11-27,2024-12-24,workshop_space,30,123.2046474722199,False
24887,947,Chicago,2024-11-27,2024-12-20,event_space,56,139.23657961243498,False
24888,1720,Chicago,2024-11-27,2024-12-07,photo_studio,14,169.50873184057457,False
24889,854,New York,2024-11-27,2024-12-05,event_space,39,281.4117722085409,True
24890,814,Austin,2024-11-27,2024-12-09,workshop_space,38,98.88836756669508,False
24891,1560,Los Angeles,2024-11-27,2024-12-03,meeting_room,5,196.00050135799313,True
24892,1300,New York,2024-11-27,2024-11-30,meeting_room,7,287.1555427858864,False
24893,1751,Miami,2024-11-27,2024-12-15,event_space,33,190.19258173939534,False
24894,686,San Francisco,2024-11-27,2024-12-24,event_space,29,228.19393768296405,True
24895,349,New York,2024-11-27,2024-12-13,workshop_space,32,189.2850087876592,False
24896,1407,Austin,2024-11-27,2024-12-24,event_space,64,104.73521774347057,False
24897,1802,Miami,2024-11-27,2024-12-02,photo_studio,11,108.55900808843904,False
24898,998,Los Angeles,2024-11-27,2024-12-15,meeting_room,7,98.81552923595386,True
24899,1430,Austin,2024-11-27,2024-11-29,meeting_room,5,128.3836857571829,False
24900,582,Los Angeles,2024-11-28,2024-12-13,meeting_room,6,216.07190026859763,False
24901,1137,Chicago,2024-11-28,2024-12-13,event_space,62,132.384159111728,False
24902,321,Chicago,2024-11-28,2024-12-27,meeting_room,7,145.87502706316528,True
24903,1171,New York,2024-11-28,2024-12-17,event_space,26,333.2911344421423,False
24904,1645,New York,2024-11-28,2024-12-22,photo_studio,15,319.1465874008593,True
24905,427,San Francisco,2024-11-28,2024-12-20,photo_studio,15,122.01438410945774,False
24906,1155,Miami,2024-11-28,2024-12-14,workshop_space,28,90.53163438478686,False
24907,1372,Austin,2024-11-28,2024-12-19,event_space,43,144.63802666312424,False
24908,1103,Los Angeles,2024-11-28,2024-12-05,event_space,47,128.871930016231,False
24909,1484,Los Angeles,2024-11-28,2024-12-12,rooftop,57,161.1173049767159,False
24910,574,San Francisco,2024-11-28,2024-12-07,rooftop,53,130.25424143909473,False
24911,1789,New York,2024-11-28,2024-12-04,event_space,55,173.51615377832513,False
24912,1131,Miami,2024-11-28,2024-12-08,meeting_room,6,121.76579522422686,False
24913,1416,San Francisco,2024-11-28,2024-12-12,meeting_room,6,256.6807530663107,True
24914,879,Chicago,2024-11-28,2024-12-10,workshop_space,27,80.94317111729225,True
24915,1365,Austin,2024-11-28,2024-11-30,meeting_room,8,105.73166217537396,False
24916,1031,Austin,2024-11-28,2024-12-10,workshop_space,34,111.2818492094366,True
24917,1226,Miami,2024-11-28,2024-12-01,meeting_room,6,127.26469402890191,False
24918,1401,San Francisco,2024-11-28,2024-12-02,rooftop,62,242.58672006630562,False
24919,399,Chicago,2024-11-28,2024-12-01,meeting_room,7,72.49451070103754,False
24920,1077,Miami,2024-11-28,2024-12-19,photo_studio,13,150.69565246405193,False
24921,767,San Francisco,2024-11-28,2024-12-13,meeting_room,9,291.35450241383757,False
24922,1685,New York,2024-11-28,2024-12-19,photo_studio,9,247.9707313897106,False
24923,835,Miami,2024-11-28,2024-12-08,event_space,41,191.29788000338922,False
24924,1593,San Francisco,2024-11-28,2024-12-16,rooftop,111,291.9509759082774,False
24925,1542,Miami,2024-11-28,2024-12-27,meeting_room,6,216.74955782573954,False
24926,558,Miami,2024-11-28,2024-12-23,rooftop,70,120.4316752051889,False
24927,548,Los Angeles,2024-11-28,2024-12-02,event_space,51,112.01798928809748,False
24928,1652,Austin,2024-11-28,2024-12-03,meeting_room,5,142.18206377541853,False
24929,1662,Miami,2024-11-28,2024-12-21,photo_studio,16,115.58789202373218,False
24930,1009,San Francisco,2024-11-28,2024-12-04,meeting_room,12,210.3673043006458,False
24931,1068,Miami,2024-11-28,2024-12-09,photo_studio,18,162.55054607882775,False
24932,1010,Chicago,2024-11-28,2024-12-05,photo_studio,22,153.5097403285011,True
24933,1183,New York,2024-11-28,2024-12-20,rooftop,102,222.0578018504793,False
24934,911,San Francisco,2024-11-28,2024-12-01,rooftop,54,204.0931147537481,False
24935,1293,Austin,2024-11-28,2024-12-19,meeting_room,11,109.97018521391348,False
24936,1240,San Francisco,2024-11-28,2024-12-15,photo_studio,22,260.2987653202799,False
24937,1784,Los Angeles,2024-11-28,2024-12-16,meeting_room,6,185.8061428374822,True
24938,1146,San Francisco,2024-11-28,2024-12-07,photo_studio,21,288.34869621634255,False
24939,682,New York,2024-11-28,2024-12-24,event_space,62,164.70698051661208,False
24940,859,New York,2024-11-28,2024-12-22,event_space,42,388.6353248094553,False
24941,518,Chicago,2024-11-28,2024-11-30,event_space,72,115.5840838733763,True
24942,1311,San Francisco,2024-11-28,2024-12-05,meeting_room,11,206.85485277278877,False
24943,667,Chicago,2024-11-28,2024-12-23,workshop_space,18,78.55766950424598,False
24944,1258,Los Angeles,2024-11-28,2024-12-27,event_space,65,202.22970611196453,False
24945,864,Miami,2024-11-28,2024-12-28,rooftop,92,107.24676654020993,False
24946,1264,Los Angeles,2024-11-28,2024-12-05,workshop_space,21,123.88535077023825,False
24947,1343,New York,2024-11-28,2024-12-05,workshop_space,32,193.31795363789087,False
24948,966,Los Angeles,2024-11-28,2024-12-16,photo_studio,13,186.8361005346991,False
24949,668,Chicago,2024-11-28,2024-12-21,event_space,65,135.28371686720675,False
24950,423,New York,2024-11-28,2024-12-19,event_space,71,243.2638201213124,True
